,filename,type,annotations,breed,breed_class,ymin,ymax,xmin,xmax,train/test
13991,n02106166-Border_collie/n02106166_5097.jpg,82,Annotation/n02106166-Border_collie/n02106166_5097,Border_collie,Herding Group,12.0,333.0,2.0,499.0,test
13992,n02106166-Border_collie/n02106166_549.jpg,82,Annotation/n02106166-Border_collie/n02106166_549,Border_collie,Herding Group,20.0,414.0,50.0,384.0,train
13993,n02106166-Border_collie/n02106166_5607.jpg,82,Annotation/n02106166-Border_collie/n02106166_5607,Border_collie,Herding Group,46.0,329.0,106.0,428.0,train
13994,n02106166-Border_collie/n02106166_5818.jpg,82,Annotation/n02106166-Border_collie/n02106166_5818,Border_collie,Herding Group,41.0,258.0,0.0,285.0,train
13995,n02106166-Border_collie/n02106166_5869.jpg,82,Annotation/n02106166-Border_collie/n02106166_5869,Border_collie,Herding Group,10.0,221.0,31.0,355.0,train
13996,n02106166-Border_collie/n02106166_59.jpg,82,Annotation/n02106166-Border_collie/n02106166_59,Border_collie,Herding Group,21.0,361.0,20.0,263.0,test
13997,n02106166-Border_collie/n02106166_6084.jpg,82,Annotation/n02106166-Border_collie/n02106166_6084,Border_collie,Herding Group,15.0,354.0,101.0,416.0,train
13998,n02106166-Border_collie/n02106166_615.jpg,82,Annotation/n02106166-Border_collie/n02106166_615,Border_collie,Herding Group,63.0,293.0,37.0,317.0,train
13999,n02106166-Border_collie/n02106166_6415.jpg,82,Annotation/n02106166-Border_collie/n02106166_6415,Border_collie,Herding Group,80.0,253.0,42.0,258.0,train
14000,n02106166-Border_collie/n02106166_6437.jpg,82,Annotation/n02106166-Border_collie/n02106166_6437,Border_collie,Herding Group,8.0,359.0,28.0,243.0,train
14001,n02106166-Border_collie/n02106166_6512.jpg,82,Annotation/n02106166-Border_collie/n02106166_6512,Border_collie,Herding Group,34.0,278.0,0.0,303.0,test
14002,n02106166-Border_collie/n02106166_654.jpg,82,Annotation/n02106166-Border_collie/n02106166_654,Border_collie,Herding Group,65.0,355.0,124.0,457.0,train
14003,n02106166-Border_collie/n02106166_6545.jpg,82,Annotation/n02106166-Border_collie/n02106166_6545,Border_collie,Herding Group,77.0,374.0,130.0,499.0,train
14004,n02106166-Border_collie/n02106166_6569.jpg,82,Annotation/n02106166-Border_collie/n02106166_6569,Border_collie,Herding Group,5.0,102.0,150.0,236.0,test
14005,n02106166-Border_collie/n02106166_6659.jpg,82,Annotation/n02106166-Border_collie/n02106166_6659,Border_collie,Herding Group,21.0,208.0,63.0,214.0,train
14006,n02106166-Border_collie/n02106166_6698.jpg,82,Annotation/n02106166-Border_collie/n02106166_6698,Border_collie,Herding Group,16.0,252.0,5.0,302.0,train
14007,n02106166-Border_collie/n02106166_6710.jpg,82,Annotation/n02106166-Border_collie/n02106166_6710,Border_collie,Herding Group,0.0,373.0,0.0,394.0,test
14008,n02106166-Border_collie/n02106166_678.jpg,82,Annotation/n02106166-Border_collie/n02106166_678,Border_collie,Herding Group,0.0,431.0,22.0,346.0,train
14009,n02106166-Border_collie/n02106166_6824.jpg,82,Annotation/n02106166-Border_collie/n02106166_6824,Border_collie,Herding Group,77.0,331.0,248.0,453.0,train
14010,n02106166-Border_collie/n02106166_6833.jpg,82,Annotation/n02106166-Border_collie/n02106166_6833,Border_collie,Herding Group,10.0,236.0,33.0,272.0,train
14011,n02106166-Border_collie/n02106166_685.jpg,82,Annotation/n02106166-Border_collie/n02106166_685,Border_collie,Herding Group,34.0,251.0,38.0,464.0,test
14012,n02106166-Border_collie/n02106166_6879.jpg,82,Annotation/n02106166-Border_collie/n02106166_6879,Border_collie,Herding Group,114.0,431.0,87.0,499.0,train
14013,n02106166-Border_collie/n02106166_7.jpg,82,Annotation/n02106166-Border_collie/n02106166_7,Border_collie,Herding Group,36.0,373.0,213.0,499.0,train
14014,n02106166-Border_collie/n02106166_7074.jpg,82,Annotation/n02106166-Border_collie/n02106166_7074,Border_collie,Herding Group,118.0,455.0,82.0,271.0,train
14015,n02106166-Border_collie/n02106166_7105.jpg,82,Annotation/n02106166-Border_collie/n02106166_7105,Border_collie,Herding Group,74.0,374.0,103.0,411.0,train
14016,n02106166-Border_collie/n02106166_7282.jpg,82,Annotation/n02106166-Border_collie/n02106166_7282,Border_collie,Herding Group,34.0,311.0,94.0,336.0,train
14017,n02106166-Border_collie/n02106166_731.jpg,82,Annotation/n02106166-Border_collie/n02106166_731,Border_collie,Herding Group,70.0,420.0,41.0,310.0,test
14018,n02106166-Border_collie/n02106166_7329.jpg,82,Annotation/n02106166-Border_collie/n02106166_7329,Border_collie,Herding Group,7.0,481.0,50.0,351.0,train
14019,n02106166-Border_collie/n02106166_739.jpg,82,Annotation/n02106166-Border_collie/n02106166_739,Border_collie,Herding Group,113.0,488.0,0.0,343.0,train
14020,n02106166-Border_collie/n02106166_7447.jpg,82,Annotation/n02106166-Border_collie/n02106166_7447,Border_collie,Herding Group,0.0,374.0,46.0,499.0,test
14021,n02106166-Border_collie/n02106166_7454.jpg,82,Annotation/n02106166-Border_collie/n02106166_7454,Border_collie,Herding Group,80.0,360.0,128.0,337.0,train
14022,n02106166-Border_collie/n02106166_75.jpg,82,Annotation/n02106166-Border_collie/n02106166_75,Border_collie,Herding Group,139.0,315.0,168.0,285.0,train
14023,n02106166-Border_collie/n02106166_7543.jpg,82,Annotation/n02106166-Border_collie/n02106166_7543,Border_collie,Herding Group,32.0,478.0,25.0,317.0,train
14024,n02106166-Border_collie/n02106166_76.jpg,82,Annotation/n02106166-Border_collie/n02106166_76,Border_collie,Herding Group,3.0,497.0,38.0,308.0,train
14025,n02106166-Border_collie/n02106166_7803.jpg,82,Annotation/n02106166-Border_collie/n02106166_7803,Border_collie,Herding Group,108.0,374.0,74.0,442.0,train
14026,n02106166-Border_collie/n02106166_7804.jpg,82,Annotation/n02106166-Border_collie/n02106166_7804,Border_collie,Herding Group,166.0,460.0,66.0,267.0,train
14027,n02106166-Border_collie/n02106166_8037.jpg,82,Annotation/n02106166-Border_collie/n02106166_8037,Border_collie,Herding Group,49.0,537.0,0.0,423.0,train
14028,n02106166-Border_collie/n02106166_8068.jpg,82,Annotation/n02106166-Border_collie/n02106166_8068,Border_collie,Herding Group,35.0,316.0,4.0,257.0,test
14029,n02106166-Border_collie/n02106166_855.jpg,82,Annotation/n02106166-Border_collie/n02106166_855,Border_collie,Herding Group,45.0,432.0,68.0,443.0,test
14030,n02106166-Border_collie/n02106166_884.jpg,82,Annotation/n02106166-Border_collie/n02106166_884,Border_collie,Herding Group,50.0,477.0,70.0,380.0,test
14031,n02106166-Border_collie/n02106166_90.jpg,82,Annotation/n02106166-Border_collie/n02106166_90,Border_collie,Herding Group,22.0,331.0,186.0,440.0,train
14032,n02106166-Border_collie/n02106166_913.jpg,82,Annotation/n02106166-Border_collie/n02106166_913,Border_collie,Herding Group,78.0,315.0,78.0,347.0,train
14033,n02106166-Border_collie/n02106166_924.jpg,82,Annotation/n02106166-Border_collie/n02106166_924,Border_collie,Herding Group,188.0,460.0,26.0,258.0,test
14034,n02106166-Border_collie/n02106166_930.jpg,82,Annotation/n02106166-Border_collie/n02106166_930,Border_collie,Herding Group,58.0,498.0,0.0,299.0,train
14035,n02106166-Border_collie/n02106166_943.jpg,82,Annotation/n02106166-Border_collie/n02106166_943,Border_collie,Herding Group,0.0,167.0,1.0,204.0,train
14036,n02106166-Border_collie/n02106166_950.jpg,82,Annotation/n02106166-Border_collie/n02106166_950,Border_collie,Herding Group,32.0,212.0,42.0,199.0,test
14037,n02106382-Bouvier_des_Flandres/n02106382_1000.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1000,Bouvier_des_Flandres,Herding Group,10.0,373.0,111.0,439.0,train
14038,n02106382-Bouvier_des_Flandres/n02106382_1005.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1005,Bouvier_des_Flandres,Herding Group,0.0,173.0,0.0,172.0,test
14039,n02106382-Bouvier_des_Flandres/n02106382_1016.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1016,Bouvier_des_Flandres,Herding Group,28.0,272.0,44.0,166.0,train
14040,n02106382-Bouvier_des_Flandres/n02106382_1036.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1036,Bouvier_des_Flandres,Herding Group,115.0,252.0,19.0,111.0,train
14041,n02106382-Bouvier_des_Flandres/n02106382_1048.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1048,Bouvier_des_Flandres,Herding Group,192.0,462.0,27.0,204.0,train
14042,n02106382-Bouvier_des_Flandres/n02106382_108.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_108,Bouvier_des_Flandres,Herding Group,60.0,212.0,45.0,139.0,train
14043,n02106382-Bouvier_des_Flandres/n02106382_112.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_112,Bouvier_des_Flandres,Herding Group,16.0,298.0,0.0,198.0,train
14044,n02106382-Bouvier_des_Flandres/n02106382_1123.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1123,Bouvier_des_Flandres,Herding Group,15.0,191.0,67.0,250.0,train
14045,n02106382-Bouvier_des_Flandres/n02106382_1131.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1131,Bouvier_des_Flandres,Herding Group,6.0,331.0,2.0,391.0,test
14046,n02106382-Bouvier_des_Flandres/n02106382_1151.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1151,Bouvier_des_Flandres,Herding Group,1.0,374.0,177.0,474.0,train
14047,n02106382-Bouvier_des_Flandres/n02106382_117.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_117,Bouvier_des_Flandres,Herding Group,21.0,381.0,30.0,315.0,train
14048,n02106382-Bouvier_des_Flandres/n02106382_1173.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1173,Bouvier_des_Flandres,Herding Group,24.0,194.0,11.0,237.0,train
14049,n02106382-Bouvier_des_Flandres/n02106382_1229.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1229,Bouvier_des_Flandres,Herding Group,35.0,338.0,0.0,204.0,train
14050,n02106382-Bouvier_des_Flandres/n02106382_1311.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1311,Bouvier_des_Flandres,Herding Group,88.0,447.0,0.0,373.0,test
14051,n02106382-Bouvier_des_Flandres/n02106382_1316.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1316,Bouvier_des_Flandres,Herding Group,270.0,1189.0,44.0,1334.0,train
14052,n02106382-Bouvier_des_Flandres/n02106382_1365.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1365,Bouvier_des_Flandres,Herding Group,12.0,355.0,47.0,396.0,train
14053,n02106382-Bouvier_des_Flandres/n02106382_1381.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1381,Bouvier_des_Flandres,Herding Group,12.0,333.0,55.0,465.0,train
14054,n02106382-Bouvier_des_Flandres/n02106382_1399.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1399,Bouvier_des_Flandres,Herding Group,8.0,150.0,12.0,135.0,test
14055,n02106382-Bouvier_des_Flandres/n02106382_1440.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1440,Bouvier_des_Flandres,Herding Group,59.0,314.0,0.0,433.0,train
14056,n02106382-Bouvier_des_Flandres/n02106382_1452.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1452,Bouvier_des_Flandres,Herding Group,20.0,312.0,97.0,258.0,test
14057,n02106382-Bouvier_des_Flandres/n02106382_1454.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1454,Bouvier_des_Flandres,Herding Group,8.0,181.0,20.0,180.0,train
14058,n02106382-Bouvier_des_Flandres/n02106382_1470.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1470,Bouvier_des_Flandres,Herding Group,22.0,293.0,32.0,354.0,test
14059,n02106382-Bouvier_des_Flandres/n02106382_1486.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1486,Bouvier_des_Flandres,Herding Group,21.0,195.0,12.0,178.0,train
14060,n02106382-Bouvier_des_Flandres/n02106382_152.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_152,Bouvier_des_Flandres,Herding Group,1.0,224.0,0.0,299.0,train
14061,n02106382-Bouvier_des_Flandres/n02106382_154.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_154,Bouvier_des_Flandres,Herding Group,152.0,334.0,194.0,299.0,train
14062,n02106382-Bouvier_des_Flandres/n02106382_1598.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1598,Bouvier_des_Flandres,Herding Group,198.0,347.0,33.0,200.0,test
14063,n02106382-Bouvier_des_Flandres/n02106382_1623.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1623,Bouvier_des_Flandres,Herding Group,14.0,262.0,45.0,153.0,train
14064,n02106382-Bouvier_des_Flandres/n02106382_1633.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1633,Bouvier_des_Flandres,Herding Group,8.0,171.0,10.0,190.0,train
14065,n02106382-Bouvier_des_Flandres/n02106382_1648.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1648,Bouvier_des_Flandres,Herding Group,27.0,172.0,73.0,247.0,train
14066,n02106382-Bouvier_des_Flandres/n02106382_1673.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1673,Bouvier_des_Flandres,Herding Group,132.0,1293.0,71.0,1122.0,test
14067,n02106382-Bouvier_des_Flandres/n02106382_1700.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1700,Bouvier_des_Flandres,Herding Group,48.0,110.0,60.0,136.0,train
14068,n02106382-Bouvier_des_Flandres/n02106382_1731.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1731,Bouvier_des_Flandres,Herding Group,144.0,404.0,117.0,272.0,train
14069,n02106382-Bouvier_des_Flandres/n02106382_1736.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1736,Bouvier_des_Flandres,Herding Group,52.0,204.0,30.0,213.0,train
14070,n02106382-Bouvier_des_Flandres/n02106382_1787.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1787,Bouvier_des_Flandres,Herding Group,45.0,236.0,181.0,444.0,train
14071,n02106382-Bouvier_des_Flandres/n02106382_1800.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1800,Bouvier_des_Flandres,Herding Group,0.0,325.0,3.0,344.0,train
14072,n02106382-Bouvier_des_Flandres/n02106382_1806.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1806,Bouvier_des_Flandres,Herding Group,156.0,332.0,119.0,354.0,test
14073,n02106382-Bouvier_des_Flandres/n02106382_1828.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1828,Bouvier_des_Flandres,Herding Group,26.0,149.0,20.0,172.0,train
14074,n02106382-Bouvier_des_Flandres/n02106382_1861.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1861,Bouvier_des_Flandres,Herding Group,97.0,411.0,129.0,521.0,train
14075,n02106382-Bouvier_des_Flandres/n02106382_1893.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1893,Bouvier_des_Flandres,Herding Group,15.0,284.0,40.0,284.0,train
14076,n02106382-Bouvier_des_Flandres/n02106382_1925.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1925,Bouvier_des_Flandres,Herding Group,0.0,173.0,0.0,154.0,train
14077,n02106382-Bouvier_des_Flandres/n02106382_1946.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1946,Bouvier_des_Flandres,Herding Group,33.0,240.0,9.0,277.0,test
14078,n02106382-Bouvier_des_Flandres/n02106382_1963.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_1963,Bouvier_des_Flandres,Herding Group,64.0,487.0,43.0,627.0,train
14079,n02106382-Bouvier_des_Flandres/n02106382_2012.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2012,Bouvier_des_Flandres,Herding Group,59.0,1387.0,394.0,1875.0,train
14080,n02106382-Bouvier_des_Flandres/n02106382_2021.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2021,Bouvier_des_Flandres,Herding Group,6.0,176.0,15.0,175.0,train
14081,n02106382-Bouvier_des_Flandres/n02106382_2083.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2083,Bouvier_des_Flandres,Herding Group,34.0,339.0,95.0,363.0,train
14082,n02106382-Bouvier_des_Flandres/n02106382_2087.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2087,Bouvier_des_Flandres,Herding Group,0.0,305.0,9.0,304.0,train
14083,n02106382-Bouvier_des_Flandres/n02106382_2105.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2105,Bouvier_des_Flandres,Herding Group,11.0,415.0,57.0,236.0,train
14084,n02106382-Bouvier_des_Flandres/n02106382_2195.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2195,Bouvier_des_Flandres,Herding Group,33.0,510.0,1.0,509.0,train
14085,n02106382-Bouvier_des_Flandres/n02106382_2305.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2305,Bouvier_des_Flandres,Herding Group,6.0,188.0,7.0,227.0,test
14086,n02106382-Bouvier_des_Flandres/n02106382_2322.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2322,Bouvier_des_Flandres,Herding Group,49.0,332.0,124.0,359.0,train
14087,n02106382-Bouvier_des_Flandres/n02106382_2323.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2323,Bouvier_des_Flandres,Herding Group,16.0,147.0,35.0,171.0,train
14088,n02106382-Bouvier_des_Flandres/n02106382_2343.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2343,Bouvier_des_Flandres,Herding Group,103.0,268.0,102.0,303.0,train
14089,n02106382-Bouvier_des_Flandres/n02106382_2365.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2365,Bouvier_des_Flandres,Herding Group,61.0,268.0,55.0,334.0,train
14090,n02106382-Bouvier_des_Flandres/n02106382_2370.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2370,Bouvier_des_Flandres,Herding Group,0.0,301.0,135.0,379.0,train
14091,n02106382-Bouvier_des_Flandres/n02106382_2401.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2401,Bouvier_des_Flandres,Herding Group,15.0,312.0,61.0,280.0,train
14092,n02106382-Bouvier_des_Flandres/n02106382_241.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_241,Bouvier_des_Flandres,Herding Group,6.0,252.0,0.0,332.0,train
14093,n02106382-Bouvier_des_Flandres/n02106382_2417.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2417,Bouvier_des_Flandres,Herding Group,4.0,323.0,6.0,399.0,test
14094,n02106382-Bouvier_des_Flandres/n02106382_2456.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2456,Bouvier_des_Flandres,Herding Group,27.0,317.0,46.0,247.0,test
14095,n02106382-Bouvier_des_Flandres/n02106382_2502.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2502,Bouvier_des_Flandres,Herding Group,109.0,255.0,30.0,177.0,test
14096,n02106382-Bouvier_des_Flandres/n02106382_2529.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2529,Bouvier_des_Flandres,Herding Group,157.0,286.0,27.0,157.0,train
14097,n02106382-Bouvier_des_Flandres/n02106382_2533.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2533,Bouvier_des_Flandres,Herding Group,16.0,168.0,19.0,121.0,train
14098,n02106382-Bouvier_des_Flandres/n02106382_2535.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2535,Bouvier_des_Flandres,Herding Group,86.0,364.0,26.0,456.0,train
14099,n02106382-Bouvier_des_Flandres/n02106382_2536.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2536,Bouvier_des_Flandres,Herding Group,7.0,200.0,27.0,141.0,test
14100,n02106382-Bouvier_des_Flandres/n02106382_2543.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2543,Bouvier_des_Flandres,Herding Group,29.0,435.0,50.0,361.0,train
14101,n02106382-Bouvier_des_Flandres/n02106382_2553.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2553,Bouvier_des_Flandres,Herding Group,14.0,344.0,29.0,325.0,train
14102,n02106382-Bouvier_des_Flandres/n02106382_2658.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2658,Bouvier_des_Flandres,Herding Group,6.0,174.0,11.0,219.0,train
14103,n02106382-Bouvier_des_Flandres/n02106382_2663.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2663,Bouvier_des_Flandres,Herding Group,19.0,146.0,20.0,168.0,train
14104,n02106382-Bouvier_des_Flandres/n02106382_2676.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2676,Bouvier_des_Flandres,Herding Group,142.0,291.0,16.0,147.0,train
14105,n02106382-Bouvier_des_Flandres/n02106382_2679.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2679,Bouvier_des_Flandres,Herding Group,82.0,441.0,88.0,567.0,test
14106,n02106382-Bouvier_des_Flandres/n02106382_2715.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2715,Bouvier_des_Flandres,Herding Group,118.0,414.0,156.0,360.0,test
14107,n02106382-Bouvier_des_Flandres/n02106382_2730.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2730,Bouvier_des_Flandres,Herding Group,275.0,499.0,168.0,314.0,test
14108,n02106382-Bouvier_des_Flandres/n02106382_2740.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2740,Bouvier_des_Flandres,Herding Group,164.0,277.0,129.0,207.0,train
14109,n02106382-Bouvier_des_Flandres/n02106382_276.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_276,Bouvier_des_Flandres,Herding Group,161.0,358.0,127.0,222.0,train
14110,n02106382-Bouvier_des_Flandres/n02106382_2763.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2763,Bouvier_des_Flandres,Herding Group,63.0,374.0,128.0,410.0,train
14111,n02106382-Bouvier_des_Flandres/n02106382_29.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_29,Bouvier_des_Flandres,Herding Group,14.0,146.0,3.0,174.0,train
14112,n02106382-Bouvier_des_Flandres/n02106382_2922.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_2922,Bouvier_des_Flandres,Herding Group,7.0,296.0,1.0,219.0,test
14113,n02106382-Bouvier_des_Flandres/n02106382_3014.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3014,Bouvier_des_Flandres,Herding Group,1.0,372.0,154.0,471.0,train
14114,n02106382-Bouvier_des_Flandres/n02106382_3048.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3048,Bouvier_des_Flandres,Herding Group,39.0,316.0,43.0,324.0,train
14115,n02106382-Bouvier_des_Flandres/n02106382_3080.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3080,Bouvier_des_Flandres,Herding Group,13.0,279.0,24.0,327.0,train
14116,n02106382-Bouvier_des_Flandres/n02106382_3095.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3095,Bouvier_des_Flandres,Herding Group,3.0,174.0,4.0,196.0,train
14117,n02106382-Bouvier_des_Flandres/n02106382_312.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_312,Bouvier_des_Flandres,Herding Group,31.0,227.0,164.0,301.0,train
14118,n02106382-Bouvier_des_Flandres/n02106382_3124.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3124,Bouvier_des_Flandres,Herding Group,15.0,445.0,25.0,554.0,test
14119,n02106382-Bouvier_des_Flandres/n02106382_314.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_314,Bouvier_des_Flandres,Herding Group,2.0,283.0,9.0,258.0,test
14120,n02106382-Bouvier_des_Flandres/n02106382_3202.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3202,Bouvier_des_Flandres,Herding Group,78.0,229.0,60.0,220.0,test
14121,n02106382-Bouvier_des_Flandres/n02106382_3425.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3425,Bouvier_des_Flandres,Herding Group,0.0,210.0,0.0,284.0,train
14122,n02106382-Bouvier_des_Flandres/n02106382_3437.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3437,Bouvier_des_Flandres,Herding Group,3.0,191.0,16.0,154.0,test
14123,n02106382-Bouvier_des_Flandres/n02106382_3571.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3571,Bouvier_des_Flandres,Herding Group,99.0,391.0,77.0,440.0,train
14124,n02106382-Bouvier_des_Flandres/n02106382_3692.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3692,Bouvier_des_Flandres,Herding Group,12.0,276.0,0.0,211.0,test
14125,n02106382-Bouvier_des_Flandres/n02106382_3704.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3704,Bouvier_des_Flandres,Herding Group,5.0,373.0,103.0,499.0,test
14126,n02106382-Bouvier_des_Flandres/n02106382_3713.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3713,Bouvier_des_Flandres,Herding Group,46.0,297.0,13.0,247.0,train
14127,n02106382-Bouvier_des_Flandres/n02106382_3756.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3756,Bouvier_des_Flandres,Herding Group,19.0,1144.0,0.0,1640.0,test
14128,n02106382-Bouvier_des_Flandres/n02106382_3770.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3770,Bouvier_des_Flandres,Herding Group,60.0,645.0,68.0,701.0,train
14129,n02106382-Bouvier_des_Flandres/n02106382_3802.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3802,Bouvier_des_Flandres,Herding Group,106.0,219.0,14.0,144.0,test
14130,n02106382-Bouvier_des_Flandres/n02106382_3803.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3803,Bouvier_des_Flandres,Herding Group,26.0,258.0,17.0,177.0,train
14131,n02106382-Bouvier_des_Flandres/n02106382_3840.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3840,Bouvier_des_Flandres,Herding Group,2.0,537.0,16.0,680.0,train
14132,n02106382-Bouvier_des_Flandres/n02106382_3848.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3848,Bouvier_des_Flandres,Herding Group,30.0,209.0,17.0,127.0,train
14133,n02106382-Bouvier_des_Flandres/n02106382_3856.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_3856,Bouvier_des_Flandres,Herding Group,84.0,361.0,117.0,279.0,train
14134,n02106382-Bouvier_des_Flandres/n02106382_4034.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_4034,Bouvier_des_Flandres,Herding Group,27.0,399.0,8.0,173.0,train
14135,n02106382-Bouvier_des_Flandres/n02106382_4060.jpg,83,Annotation/n02106382-Bouvier_des_Flandres/n02106382_4060,Bouvier_des_Flandres,Herding Group,1.0,240.0,6.0,267.0,train
